img_id,fold,,,,
ID65_Visual_Cortex_Chimpanzee_9,2,,,,
ID66_Visual_Cortex_Macaque_1,2,,,,
ID66_Visual_Cortex_Macaque_10,2,,,,
ID66_Visual_Cortex_Macaque_11,2,,,,
ID66_Visual_Cortex_Macaque_12,2,,,,
ID66_Visual_Cortex_Macaque_13,2,,,,
ID66_Visual_Cortex_Macaque_14,2,,,,
ID66_Visual_Cortex_Macaque_15,2,,,,
ID66_Visual_Cortex_Macaque_16,2,,,,
ID66_Visual_Cortex_Macaque_2,2,,,,
ID66_Visual_Cortex_Macaque_3,2,,,,
ID66_Visual_Cortex_Macaque_4,2,,,,
ID66_Visual_Cortex_Macaque_5,2,,,,
ID66_Visual_Cortex_Macaque_6,2,,,,
ID66_Visual_Cortex_Macaque_7,2,,,,
ID66_Visual_Cortex_Macaque_8,2,,,,
ID66_Visual_Cortex_Macaque_9,2,,,,
ID67_Visual_Cortex_Macaque_1,2,,,,
ID67_Visual_Cortex_Macaque_10,2,,,,
ID67_Visual_Cortex_Macaque_11,2,,,,
ID67_Visual_Cortex_Macaque_12,2,,,,
ID67_Visual_Cortex_Macaque_13,2,,,,
ID67_Visual_Cortex_Macaque_14,2,,,,
ID67_Visual_Cortex_Macaque_15,2,,,,
ID67_Visual_Cortex_Macaque_16,2,,,,
ID67_Visual_Cortex_Macaque_2,2,,,,
ID67_Visual_Cortex_Macaque_3,2,,,,
ID67_Visual_Cortex_Macaque_4,2,,,,
ID67_Visual_Cortex_Macaque_5,2,,,,
ID67_Visual_Cortex_Macaque_6,2,,,,
ID67_Visual_Cortex_Macaque_7,2,,,,
ID67_Visual_Cortex_Macaque_8,2,,,,
ID67_Visual_Cortex_Macaque_9,2,,,,
ID68_Visual_Cortex_Macaque_1,2,,,,
ID68_Visual_Cortex_Macaque_10,2,,,,
ID68_Visual_Cortex_Macaque_11,2,,,,
ID68_Visual_Cortex_Macaque_12,2,,,,
ID68_Visual_Cortex_Macaque_13,2,,,,
ID68_Visual_Cortex_Macaque_14,2,,,,
ID68_Visual_Cortex_Macaque_15,2,,,,
ID68_Visual_Cortex_Macaque_16,2,,,,
ID68_Visual_Cortex_Macaque_2,2,,,,
ID68_Visual_Cortex_Macaque_3,2,,,,
ID68_Visual_Cortex_Macaque_4,2,,,,
ID68_Visual_Cortex_Macaque_5,2,,,,
ID68_Visual_Cortex_Macaque_6,2,,,,
ID68_Visual_Cortex_Macaque_7,2,,,,
ID68_Visual_Cortex_Macaque_8,2,,,,
ID68_Visual_Cortex_Macaque_9,2,,,,
ID69_Visual_Cortex_Macaque_1,2,,,,
ID69_Visual_Cortex_Macaque_10,2,,,,
ID69_Visual_Cortex_Macaque_11,2,,,,
ID69_Visual_Cortex_Macaque_12,2,,,,
ID69_Visual_Cortex_Macaque_13,2,,,,
ID69_Visual_Cortex_Macaque_14,2,,,,
ID69_Visual_Cortex_Macaque_15,2,,,,
ID69_Visual_Cortex_Macaque_16,2,,,,
ID69_Visual_Cortex_Macaque_2,2,,,,
ID69_Visual_Cortex_Macaque_3,2,,,,
ID69_Visual_Cortex_Macaque_4,2,,,,
ID69_Visual_Cortex_Macaque_5,2,,,,
ID69_Visual_Cortex_Macaque_6,2,,,,
ID69_Visual_Cortex_Macaque_7,2,,,,
ID69_Visual_Cortex_Macaque_8,2,,,,
ID69_Visual_Cortex_Macaque_9,2,,,,
